V1,V2,V3,V4,V5,id
NDF,US,other,IT,FR,uh0ujx8qaj
US,NDF,other,FR,IT,h8iojg7q2w
NDF,US,other,IT,FR,2vxzvs7zid
US,NDF,other,FR,IT,syu5ute5px
NDF,US,other,IT,FR,fdsbr2gg71
US,NDF,other,FR,IT,jwn143l6kv
NDF,US,other,IT,ES,0kdtuo4lky
NDF,US,other,IT,FR,wmb9im6cza
NDF,US,other,FR,IT,r5qpz6h79f
NDF,US,other,FR,IT,isqna6lqnq
NDF,US,other,IT,FR,fma4b7nc72
NDF,US,other,IT,FR,19e0ltgcjs
US,NDF,other,FR,IT,1mp3tx3kk5
NDF,US,other,FR,IT,mq0rl7qr8y
US,NDF,other,FR,IT,s2ummia5iz
NDF,US,other,FR,IT,9dcs44zutp
US,NDF,other,FR,IT,kokyw46vqn
NDF,US,other,FR,IT,enwak5e16v
NDF,US,other,FR,IT,22asue9k8j
NDF,US,other,FR,IT,k6fso25hjf
US,NDF,other,FR,IT,8yc7tqcw86
NDF,US,other,FR,IT,enxxvsn77q
NDF,US,other,IT,FR,72o9ey1afc
NDF,US,other,FR,IT,7dsqbynjlz
NDF,US,other,FR,IT,x36hebpiv4
NDF,US,other,FR,IT,mb3s5u3617
US,NDF,other,FR,IT,gp6y1dww7v
NDF,US,other,IT,CA,0e8kwvawm6
US,NDF,other,FR,IT,co2crzxcoi
NDF,US,other,FR,IT,67abmqpm7e
US,NDF,other,FR,IT,07gsr5xpyi
NDF,US,other,IT,FR,wpozg5dwx8
NDF,US,other,IT,FR,2d5vbzcfbx
NDF,US,other,IT,FR,irljqy7098
NDF,US,other,IT,FR,dadd8yw0rn
NDF,US,other,FR,IT,6x642n92y0
US,NDF,other,FR,IT,mcllpruaya
NDF,US,other,FR,IT,5iew6uy95m
NDF,US,other,FR,IT,amh947fvox
NDF,US,other,FR,IT,we45o6muni
NDF,US,other,IT,FR,v3vafs12c6
NDF,US,other,FR,IT,hh03hwqeew
NDF,US,other,FR,IT,3sf4ud6j1c
US,NDF,other,FR,IT,xo8tfcighb
NDF,US,other,FR,IT,v4fxn8vqg2
NDF,US,other,FR,IT,9vxkcw31ex
NDF,US,other,FR,GB,z89agr6l3x
NDF,US,other,IT,FR,5ao2hkg25w
NDF,US,other,FR,IT,iem2hkm7uo
NDF,US,other,ES,FR,9wacivi7kw
NDF,US,other,IT,FR,l43unkj6vy
NDF,US,other,FR,GB,555brga1mz
US,NDF,other,FR,IT,exuyek2bdb
NDF,US,other,IT,FR,u47y4vcneb
NDF,US,other,IT,FR,3qkn1t05ht
NDF,US,other,IT,FR,pt8c1tx61k
US,NDF,other,FR,IT,7qt2sl5lvk
NDF,US,other,IT,FR,fs9ohj15wb
NDF,US,other,FR,IT,plkqi3iksy
NDF,US,other,ES,GB,aw3r49u3em
NDF,US,other,FR,IT,cxlvvpza6z
US,NDF,other,FR,IT,rvoc43i96u
US,NDF,other,FR,IT,nycmd1wq2x
US,NDF,other,FR,IT,5kulmi0f8a
NDF,US,other,IT,FR,7ye7ekmaln
NDF,US,other,FR,IT,yr849fszaz
NDF,US,other,FR,ES,ghiex5rx3q
NDF,US,other,FR,IT,42vdk5oq8t
NDF,US,other,FR,GB,nkckd6sn36
NDF,US,other,FR,IT,4f8gl6at7k
NDF,US,other,IT,FR,ntkqnisadd
NDF,US,other,ES,FR,u5wvko0gp2
NDF,US,other,FR,IT,lw8zehzeb7
NDF,US,other,FR,IT,n7lzibxth6
NDF,US,other,IT,FR,lqnjvglohm
NDF,US,other,FR,IT,73o8jav45s
US,NDF,other,FR,IT,grwl3mfd7w
NDF,US,other,IT,FR,jdjs3rveth
NDF,US,other,FR,IT,v084upo5s1
US,NDF,other,FR,IT,v5gpo2e4sl
NDF,US,other,FR,IT,kbdi2jap11
US,NDF,other,FR,IT,yqkksrggl5
NDF,US,other,FR,IT,jyvzmlyoog
NDF,US,other,IT,FR,6orrm8lc0n
NDF,US,other,FR,CA,m3yucqjtom
NDF,US,other,IT,FR,fkn20akt4z
NDF,US,other,IT,FR,mv4523phco
NDF,US,other,IT,FR,6bppswygoi
NDF,US,other,FR,GB,9eba7t4m74
NDF,US,other,IT,FR,8e169ven0f
NDF,US,other,IT,FR,acren63msz
US,NDF,other,FR,IT,13ce1ufozn
NDF,US,other,IT,FR,ao9nzy70r2
US,NDF,other,FR,IT,xby8yvrduf
NDF,US,other,FR,IT,ao3hld9wwu
NDF,US,other,IT,CA,frkx4l7bim
NDF,US,other,FR,IT,9cxdw9hngl
NDF,US,other,IT,FR,pjkd9220ve
NDF,US,other,IT,FR,ozxoqw4rv6
NDF,US,other,FR,IT,eol8uylrlv
NDF,US,other,FR,IT,tqtyakiy4p
NDF,US,other,FR,IT,6w6hxu9sqk
US,NDF,other,FR,IT,vtmqwhrouo
NDF,US,other,FR,IT,1bzdk8xvci
NDF,US,other,FR,IT,2rd2ahmxe4
NDF,US,other,IT,FR,wq9gmix4ro
NDF,US,other,IT,FR,lfnr09fm47
US,NDF,other,FR,IT,uu479drrnc
US,NDF,other,FR,IT,y9irvv0gtc
NDF,US,other,FR,GB,648gp6vb13
US,NDF,other,FR,IT,ebpde5mjc6
NDF,US,other,IT,FR,fndkv5njrz
NDF,US,other,IT,FR,vpoq20p5t5
NDF,US,other,IT,FR,qf3h67n1eg
NDF,US,other,FR,IT,o9yqnonim3
NDF,US,other,IT,FR,cyku2k0s0e
NDF,US,other,FR,IT,36o93wxmzi
NDF,US,other,FR,IT,zh368sy49e
US,NDF,other,FR,IT,9jwntu7w8b
NDF,US,other,IT,FR,r8joanbh8y
NDF,US,other,IT,FR,qw20yuov11
US,NDF,other,FR,IT,j4ri8sdanf
US,NDF,other,FR,IT,yx29xmc64h
US,NDF,other,FR,IT,bixsuwfdk5
NDF,US,other,FR,IT,dyrngsu5s5
NDF,US,other,IT,FR,wejnbpoiz6
NDF,US,other,GB,FR,b6b79t0ufc
US,NDF,other,FR,IT,bswr4ojz1d
NDF,US,other,FR,IT,sqxakpx8f1
NDF,US,other,IT,FR,6gyi0tkdsw
NDF,US,other,IT,FR,9z9b0oclxl
NDF,US,other,FR,IT,ebwsqcift6
NDF,US,other,FR,IT,vevkt6lqe3
NDF,US,other,IT,FR,c36ao98mr9
NDF,US,other,FR,IT,6ye3lkk4mj
NDF,US,other,NL,FR,xn82im1mv2
NDF,US,other,FR,IT,t16q6ifbsn
NDF,US,other,CA,FR,aro7gc6dyi
NDF,US,other,FR,IT,g43q8jte5m
NDF,US,other,FR,IT,kkylwmkwis
US,NDF,other,FR,IT,vu2za48era
NDF,US,other,FR,CA,kaw0f24dno
NDF,US,other,FR,IT,tiqu6mth9n
NDF,US,other,FR,IT,t38n5q5wwv
US,NDF,other,FR,IT,l21kp1j1qp
NDF,US,other,FR,IT,0aochracbc
NDF,US,other,FR,IT,9k6wqadguf
US,NDF,other,FR,IT,1bhns8kd7r
NDF,US,other,FR,IT,49obcqxdpd
NDF,US,other,FR,IT,j86j6uj51e
NDF,US,other,IT,FR,7jxiiubc03
NDF,US,other,FR,IT,6o4tqb0pdm
NDF,US,other,IT,FR,clibxxdzl3
NDF,US,other,FR,IT,2vbfpo0ij1
NDF,US,other,FR,IT,jzky3i7zqa
NDF,US,other,IT,FR,i7hduc1bva
NDF,US,other,IT,FR,tc09gwwxau
NDF,US,other,FR,GB,65b2zsx46m
NDF,US,other,FR,ES,y0hrawin3z
NDF,US,other,IT,FR,ixlfgtksii
NDF,US,other,FR,IT,ddmlxbiw3h
NDF,US,other,FR,IT,yzpcz68qtp
US,NDF,other,FR,IT,dgmc45utn9
NDF,US,other,FR,IT,9nyxchb7rr
NDF,US,other,IT,FR,4hz1e0lbwv
NDF,US,other,IT,FR,pi38gbv5dy
NDF,US,other,IT,FR,fao91sg0mg
NDF,US,other,FR,IT,3ccvec1omg
NDF,US,other,ES,FR,jl0lcgqgww
NDF,US,other,FR,IT,0ipgalnsyf
NDF,US,other,FR,IT,jhjtpxpjdv
NDF,US,other,FR,IT,xpufuecyke
NDF,US,other,IT,FR,ntk5lefm7y
NDF,US,other,FR,IT,fx5xvhxvmw
NDF,US,other,GB,FR,zj3afmqijr
NDF,US,other,IT,FR,6fw95rvroj
NDF,US,other,FR,IT,ewdoo27p2p
NDF,US,other,IT,FR,87enj706fc
NDF,US,other,FR,IT,s7l6dar1uz
NDF,US,other,IT,FR,x1cw8hiqsi
NDF,US,other,IT,FR,or80i8v7cb
US,NDF,other,FR,IT,767eumgsoo
NDF,US,other,FR,IT,wyw4sw0tf3
NDF,US,other,IT,FR,iiqdf85shg
NDF,US,other,FR,IT,o16y4254bb
NDF,US,other,FR,IT,0o26ypj8mz
NDF,US,other,FR,IT,xu2c5t4img
NDF,US,other,IT,FR,i8z6ozvddw
NDF,US,other,IT,FR,e8xoztq942
US,NDF,other,FR,IT,vi9yxsju3p
NDF,US,other,FR,IT,njr0728nwi
US,NDF,other,FR,IT,veullafia7
NDF,US,other,IT,FR,367ax8h3j4
NDF,US,other,FR,IT,k75vskm25l
NDF,US,other,FR,IT,dm726jn3l7
NDF,US,other,FR,IT,w1jo8ijgck
NDF,US,other,FR,IT,4wgm6l4snd
NDF,US,other,FR,IT,bwlqvicabi
NDF,US,other,FR,IT,svo19pysyg
NDF,US,other,IT,FR,ks3nsb3ayw
NDF,US,other,FR,IT,h7fovqi6yc
NDF,US,other,IT,FR,p2ehuocmfh
NDF,US,other,IT,FR,xud27rb6az
NDF,US,other,IT,FR,4ee14t1t0u
US,NDF,other,FR,IT,ncrzcvsrdh
NDF,US,other,FR,IT,zraofuf3p9
NDF,US,other,FR,IT,71vsy74v3i
NDF,US,other,IT,FR,x7zbuik29c
NDF,US,other,FR,IT,tqbxvrcin7
NDF,US,other,FR,IT,r66wetdjcx
NDF,US,other,FR,IT,ve3iri63b7
NDF,US,other,FR,IT,dd5ge5ye5g
US,NDF,other,FR,IT,crl2hy2z7m
NDF,US,other,FR,GB,5cc1iwsgw0
NDF,US,other,IT,FR,skzl52526o
NDF,US,other,IT,FR,d8ed6x1kgc
NDF,US,other,FR,IT,lqjnhmpo5z
NDF,US,other,FR,IT,vknilt1gq4
NDF,US,other,IT,FR,rap1t2be3j
NDF,US,other,FR,GB,ygnz304cr2
NDF,US,other,FR,IT,c7rk4mf3va
NDF,US,other,FR,IT,wuzzbqmfwz
US,NDF,other,FR,IT,ptmhvhzxv5
NDF,US,other,FR,IT,gd4pdxl0kf
US,NDF,other,FR,IT,2emyfohzxh
NDF,US,other,IT,FR,sbr57fpcry
NDF,US,other,FR,IT,2ocinja0wo
US,NDF,other,FR,IT,j722n1strh
US,NDF,other,FR,IT,8pduaub2bk
US,NDF,other,FR,IT,nue0jdwhp1
NDF,US,other,FR,ES,wr7pezbwpf
NDF,US,other,FR,IT,inh1sbls0k
NDF,US,other,IT,FR,y7ij03onpn
NDF,US,other,FR,IT,75jn0vqh2c
NDF,US,other,FR,IT,sq1o9ag5cr
US,NDF,other,FR,IT,o1msnibea4
NDF,US,other,IT,FR,ymw8sjacc1
NDF,US,other,IT,FR,8uh8mz2kxu
NDF,US,other,FR,IT,cfv5pw0h0y
NDF,US,other,FR,IT,d62j74pdbq
US,NDF,other,FR,IT,prznx5u8z9
NDF,US,other,FR,IT,kn40egchqe
NDF,US,other,FR,IT,0m7y4j7c05
NDF,US,other,FR,IT,tnmi40l36c
US,NDF,other,FR,IT,j80tjoaitk
NDF,US,other,FR,IT,qxm5m33e8b
NDF,US,other,FR,IT,w2hlii5ub9
NDF,US,other,FR,IT,40navnr3e0
US,NDF,other,FR,IT,v7ivb8f1c2
US,NDF,other,FR,IT,bkmh05a5w3
US,NDF,other,FR,IT,u63yy8ccpg
NDF,US,other,IT,FR,3hrx1ja8gp
NDF,US,other,FR,IT,3bwrt6ic0y
NDF,US,other,FR,IT,4mh5ymq4bi
NDF,US,other,ES,FR,0tmk866oqz
US,NDF,other,FR,IT,9wagigeerc
NDF,US,other,FR,IT,4khnq2abf6
NDF,US,other,IT,FR,n76ah88lqe
NDF,US,other,FR,IT,euh5kh6hja
NDF,US,other,FR,IT,epvomfskwc
NDF,US,other,IT,FR,rzzpvo6q1h
NDF,US,other,FR,IT,egddzaaelx
NDF,US,other,FR,IT,3ofncz0f1f
NDF,US,other,IT,FR,z3gnyrt8uf
NDF,US,other,FR,IT,jedn3hwnmy
NDF,US,other,FR,IT,7whcc31eu2
NDF,US,other,IT,FR,trgnahgtiq
NDF,US,other,FR,IT,95kn0bg7pq
US,NDF,other,FR,IT,o05o77n12r
NDF,US,other,FR,IT,ywzww8ryiz
NDF,US,other,IT,FR,yjvzfgy7k1
NDF,US,other,IT,FR,v519hllvd3
NDF,US,other,IT,FR,pug3fmy8rh
NDF,US,other,IT,FR,c8j3ivp7nf
US,NDF,other,FR,IT,x1lpsdptfr
NDF,US,other,FR,IT,qeoh0m6rmw
NDF,US,other,ES,DE,xeag7hqm43
NDF,US,other,FR,IT,up5p27so7o
NDF,US,other,IT,FR,un08w6k1ec
NDF,US,other,IT,FR,fhx8ddrn97
NDF,US,other,FR,IT,i583qytf5w
NDF,US,other,FR,IT,97d7adsi6k
NDF,US,other,FR,IT,yclquk7uuq
US,NDF,other,FR,ES,2riq7z3s4f
NDF,US,other,FR,IT,y4ezmxcnw4
NDF,US,other,FR,GB,cyvx6e8eet
US,NDF,other,FR,IT,lu4k7vqool
NDF,US,other,FR,IT,dyrixov95w
NDF,US,other,IT,FR,lqt89z1z41
NDF,US,other,FR,IT,9o8d79akny
NDF,US,other,FR,IT,7k2cekbyx0
NDF,US,other,FR,IT,i6jk9g0jro
US,NDF,other,FR,ES,pkl2q1ovne
NDF,US,other,GB,FR,rhchab2kew
NDF,US,other,FR,IT,y7552rq580
US,NDF,other,FR,IT,ixqim5wopj
NDF,US,other,IT,FR,q8eg8cx2bx
NDF,US,other,FR,IT,vln14afu4f
US,NDF,other,FR,IT,cen5mb4fii
US,NDF,other,FR,IT,byuvwe8s0e
NDF,US,other,FR,GB,bdvgj1ju52
NDF,US,other,FR,ES,5lcp6kjw1z
NDF,US,other,FR,IT,0a53mqv8oe
US,NDF,other,FR,IT,b5duu7pyfe
NDF,US,other,FR,IT,48e3f3bgug
NDF,US,other,FR,IT,ux2hhm846p
NDF,US,other,IT,FR,2ve8b4me11
NDF,US,other,FR,IT,scyipa0o4s
NDF,US,other,FR,IT,or69gg9n80
US,NDF,other,FR,IT,cepubntqu7
NDF,US,other,IT,FR,qaxlqi6vsc
NDF,US,other,FR,IT,slwl0ah4cq
NDF,US,other,IT,FR,0wj1q68n3h
NDF,US,other,IT,FR,yk53yeb0ut
NDF,US,other,IT,FR,fkpyxgonq1
NDF,US,other,FR,IT,pt0gyms1c3
NDF,US,other,FR,IT,zs7orr97ek
NDF,US,other,IT,FR,tcjbt1upzq
NDF,US,other,IT,FR,thwmzigd95
NDF,US,other,FR,IT,nnlhmwy625
NDF,US,other,IT,FR,xh01y3esq7
NDF,US,other,IT,FR,f0dnk3568f
NDF,US,other,FR,IT,d952sxmoot
NDF,US,other,IT,FR,z5yi3wj129
NDF,US,other,FR,IT,1kkpo3hf98
NDF,US,other,FR,IT,wz8y2gkw2q
NDF,US,other,IT,FR,6p80in33d7
NDF,US,other,IT,FR,elu4t8ddt3
NDF,US,other,FR,IT,afredpc02g
NDF,US,other,IT,FR,atz6u60u37
NDF,US,other,IT,FR,z1xv12l2vd
NDF,US,other,ES,IT,2k105bsfce
US,NDF,other,FR,GB,gqk6h0szv9
US,NDF,other,FR,IT,bkqdb9d3ul
US,NDF,other,FR,IT,02dhda2kmg
NDF,US,other,FR,GB,dx01gmeoxz
US,NDF,other,FR,IT,xyt0qqm78f
NDF,US,other,FR,ES,9r9k8hfbh3
NDF,US,other,IT,FR,ssdiee3wvn
NDF,US,other,IT,FR,f42i0cmxzo
NDF,US,other,FR,IT,7kjunw2yek
NDF,US,other,IT,FR,5d8pfha2ml
NDF,US,other,IT,FR,60arbmnqxe
NDF,US,other,FR,IT,r7rlia27hv
NDF,US,other,FR,IT,e3m2his0hg
NDF,US,other,IT,FR,e6ka44y3mp
NDF,US,other,FR,GB,rj8sjbdoov
NDF,US,other,FR,CA,3opc95biub
US,NDF,other,FR,IT,2iuo6bippc
NDF,US,other,FR,IT,4nrpyoty5t
NDF,US,other,FR,IT,4f3zcl5sbs
NDF,US,other,IT,FR,jv9o0vi5ro
NDF,US,other,FR,GB,cwoze6nqst
NDF,US,other,FR,IT,j8v4ij2eeb
NDF,US,other,FR,IT,ko1at9wyka
NDF,US,other,FR,IT,19j9tpb6qt
NDF,US,other,ES,IT,ys8ath2kqn
NDF,US,other,FR,IT,drd1e2bkem
NDF,US,other,IT,FR,hye4478swu
NDF,US,other,FR,IT,euq92178xi
NDF,US,other,FR,IT,2c60kuf74r
NDF,US,other,IT,FR,r0hmzydeqv
NDF,US,other,FR,IT,0hvdq98jek
NDF,US,other,FR,IT,av1fg9o98v
US,NDF,other,FR,IT,sldgzkopea
NDF,US,other,FR,IT,0prog1z2y6
NDF,US,other,FR,ES,nlgzck4ohi
NDF,US,other,FR,IT,fktj9ceujz
NDF,US,other,IT,FR,9alu3m7iio
NDF,US,other,IT,FR,ztdgop6xnz
NDF,US,other,IT,FR,65tuz8obbd
NDF,US,other,FR,IT,4tmxxhvtm8
US,NDF,other,FR,IT,sa5pht5hrc
NDF,US,other,FR,IT,tn7mhxmh3g
NDF,US,other,FR,IT,j0sr6nchvz
NDF,US,other,FR,IT,yo50wr74x3
NDF,US,other,IT,FR,pkwtwxv5ni
NDF,US,other,IT,FR,yczumzy36i
NDF,US,other,FR,IT,dfceq4ij23
NDF,US,other,FR,IT,g2e9sa4gcj
NDF,US,other,FR,IT,ksghj77sid
NDF,US,other,IT,FR,gtt50rwyje
NDF,US,other,IT,FR,p6ce914vuj
NDF,US,other,FR,IT,169w6yzlob
NDF,US,other,FR,GB,6z0h15lyzr
NDF,US,other,FR,IT,an624gvr6g
NDF,US,other,FR,IT,ywbrnrpajz
NDF,US,other,FR,IT,cnptl9tbk1
US,NDF,other,FR,IT,ooazk8mpvo
NDF,US,other,FR,IT,hd6qrata5g
NDF,US,other,FR,GB,nmcgy3wt4z
NDF,US,other,FR,IT,pccxyuguqw
NDF,US,other,IT,FR,124pq8xfzc
NDF,US,other,FR,IT,7yhov8auxp
NDF,US,other,FR,IT,wsyw2lrog2
NDF,US,other,ES,FR,r9mesya6pm
NDF,US,other,FR,IT,8fnegytgm0
NDF,US,other,FR,IT,ydv1n8xsxy
NDF,US,other,FR,ES,ytdhifk3ue
NDF,US,other,IT,FR,o41jeut91g
US,NDF,other,FR,IT,j9sszugf38
NDF,US,other,FR,IT,qdubjcims1
NDF,US,other,FR,IT,lxap0yz0ot
NDF,US,other,FR,IT,qr0hdsqipc
NDF,US,other,FR,IT,y5r427lppj
NDF,US,other,FR,IT,8x3oh7vnpt
NDF,US,other,IT,FR,ymprhifaua
NDF,US,other,ES,FR,j5rdh6s5q1
NDF,US,other,FR,IT,ccm2d4heqi
NDF,US,other,FR,IT,apdnfvmalh
NDF,US,other,FR,IT,q666gxwsea
NDF,US,other,IT,FR,x62t7s884x
NDF,US,other,FR,IT,zc08meoz0d
NDF,US,other,FR,IT,7v6xlt5ta7
NDF,US,other,FR,IT,ughuutpf69
NDF,US,other,FR,IT,t5md8hxtwm
NDF,US,other,FR,IT,mqhhzsjn9d
NDF,US,other,IT,FR,klvp4uzvh1
US,NDF,other,FR,IT,ifxk5zf12i
NDF,US,other,FR,IT,hcd1xt2lg7
NDF,US,other,FR,IT,io6m5q6s9a
NDF,US,other,FR,IT,kiimxc9589
NDF,US,other,FR,IT,dvqsf2ypok
NDF,US,other,IT,FR,m9ktger6ym
NDF,US,other,IT,FR,ov32rnjn7y
US,NDF,other,FR,IT,spsxe97827
NDF,US,other,GB,FR,ifcovx7ikh
US,NDF,other,FR,IT,tla7zacpk0
NDF,US,other,IT,FR,j8qdn8q7kf
NDF,US,other,IT,FR,4l4v6yg5iz
NDF,US,other,FR,IT,kfniudr3bs
US,NDF,other,FR,IT,jsyhp9g7hp
NDF,US,other,FR,IT,6ux0kl3uqv
NDF,US,other,FR,IT,p9o582v5b9
NDF,US,other,IT,FR,ar4kopy03z
NDF,US,other,FR,IT,duxx2xv0pq
NDF,US,other,ES,IT,a5q0sbwpaq
NDF,US,other,FR,IT,gq34ppgsmt
NDF,US,other,FR,IT,fna0d5pstm
NDF,US,other,FR,IT,4ye6pmhi8f
NDF,US,other,FR,IT,xtuebsmv6t
NDF,US,other,IT,FR,qn2mcua15r
NDF,US,other,FR,IT,dilzeny0cu
NDF,US,other,IT,FR,t6tpxwz6lt
NDF,US,other,FR,IT,sjpaffcups
NDF,US,other,IT,FR,u8m5izrbxb
NDF,US,other,FR,IT,w2ab9ob0pc
US,NDF,other,FR,IT,jptbnke99e
NDF,US,other,IT,FR,lvg7okr6c5
NDF,US,other,FR,GB,5a8qzrpmzt
NDF,US,other,FR,IT,q9f8w1pair
NDF,US,other,FR,IT,ozftw1t4i4
US,NDF,other,FR,IT,70o0s66mg5
NDF,US,other,FR,IT,3hwux67rwf
NDF,US,other,FR,IT,oo2yhm0hea
NDF,US,other,FR,IT,3or9scdqg0
NDF,US,other,FR,IT,v1olelns7g
NDF,US,other,FR,ES,7z60jt3r1h
NDF,US,other,FR,IT,uq6fq5kjxr
NDF,US,other,FR,CA,ztiqaodjrg
NDF,US,other,FR,IT,7u32wh8na6
NDF,US,other,IT,FR,9eoidiy1i0
NDF,US,other,FR,IT,lalqjhh7mz
US,NDF,other,FR,IT,lqqs9qm7sl
NDF,US,other,FR,IT,j9bldw230o
NDF,US,other,FR,IT,xakgeivtp6
NDF,US,other,IT,FR,efzutxq3w6
NDF,US,other,FR,IT,38hxh8l3v8
NDF,US,other,IT,FR,accx0yb9k2
NDF,US,other,FR,IT,w3gloc73u1
NDF,US,other,FR,IT,va6p3xv80x
NDF,US,other,FR,IT,pqath3emn5
NDF,US,other,FR,IT,orxe7qgl6g
NDF,US,other,IT,FR,35y5824gzj
US,NDF,other,FR,IT,t9tnexiksd
US,NDF,other,FR,ES,2yu9efsjg0
NDF,US,other,FR,ES,3db9dgx9am
US,NDF,other,FR,IT,pk4d4pugch
NDF,US,other,FR,IT,xggnovkqhj
NDF,US,other,FR,IT,qyqn4cj880
NDF,US,other,IT,FR,fc0zp8o00y
NDF,US,other,IT,FR,roobto30nj
NDF,US,other,FR,IT,6dfgqpfspv
NDF,US,other,FR,IT,krb1w0knuy
NDF,US,other,IT,FR,4ftkt3mdgu
NDF,US,other,FR,IT,9q07c1lxvy
NDF,US,other,FR,IT,0m3wniwxtm
NDF,US,other,ES,IT,vfpjmcitxd
NDF,US,other,FR,IT,yvhfijtm7y
NDF,US,other,FR,IT,pl04lcv8zq
US,NDF,other,FR,IT,70zc3lelof
NDF,US,other,FR,IT,7031ze5aak
US,NDF,other,FR,IT,ztzn09ckjd
NDF,US,other,FR,IT,pagu1r64m5
NDF,US,other,FR,IT,izeswdtuus
US,NDF,other,FR,IT,ik4hkmeyof
NDF,US,other,FR,IT,9k0qi02by6
NDF,US,other,FR,IT,a6xiz7zcbj
NDF,US,other,FR,IT,d0wzu3gjvs
NDF,US,other,FR,IT,v60iftcjet
NDF,US,other,IT,FR,c4ipqp6sso
NDF,US,other,FR,IT,c93n7fmtla
NDF,US,other,FR,IT,znop653ixe
NDF,US,other,FR,IT,mg6igp8u3f
US,NDF,other,FR,GB,h4hnn87s64
US,NDF,other,FR,GB,q7sc0jwhxq
US,NDF,other,FR,IT,fm4mveqkzp
US,NDF,other,FR,IT,q0s0wv46sf
NDF,US,other,FR,IT,vq6q8wxa0n
NDF,US,other,IT,FR,zjbyds8p5n
US,NDF,other,FR,IT,xfbc8tsult
NDF,US,other,FR,IT,bficeo74th
NDF,US,other,IT,FR,4fqy00jli5
US,NDF,other,FR,IT,1fcs1w1brh
NDF,US,other,FR,IT,ioi4ocsjze
NDF,US,other,FR,IT,a4a2ldm8lb
NDF,US,other,FR,IT,ob6gwp1m7d
NDF,US,other,IT,FR,gfjwtjegts
NDF,US,other,FR,IT,ahl7snm4kw
NDF,US,other,FR,IT,nds98q4rwg
NDF,US,other,FR,ES,ddayguij4y
NDF,US,other,FR,IT,kwt50fmym9
NDF,US,other,FR,IT,kn1yxo7v40
NDF,US,other,FR,IT,s3d9xwflc1
NDF,US,other,FR,IT,4bg948oszd
NDF,US,other,FR,IT,8prfo4edvc
US,NDF,other,FR,IT,qm4qc4zxcn
NDF,US,other,FR,IT,re5f4zz1pc
NDF,US,other,FR,IT,8ljbftbo69
NDF,US,other,IT,FR,xrxob380vr
NDF,US,other,FR,IT,s410ezz85t
NDF,US,other,FR,IT,t206042ttr
NDF,US,other,IT,FR,qopk9w0yl5
NDF,US,other,FR,IT,462bl6g5m7
NDF,US,other,IT,FR,78ea7la9kw
NDF,US,other,FR,GB,gmdavyhb81
NDF,US,other,FR,IT,nxij905vam
NDF,US,other,IT,FR,g1f36ha2yc
NDF,US,other,FR,IT,10tjastqcm
NDF,US,other,FR,IT,zw4yqtc0tc
NDF,US,other,FR,IT,s2u65ye4xs
NDF,US,other,ES,IT,vj0ephhtqo
NDF,US,other,FR,IT,nd440trwna
NDF,US,other,FR,IT,19t58uj9av
NDF,US,other,FR,IT,e906u1ynir
NDF,US,other,FR,IT,263w5ttvyv
NDF,US,other,IT,FR,pm05oxuimk
NDF,US,other,ES,FR,k8y92tt9va
NDF,US,other,FR,IT,ctn64ps7ac
US,NDF,other,FR,IT,0tbv287d7y
NDF,US,other,FR,IT,qhpgbmebyw
NDF,US,other,FR,GB,tzsofdhwl1
US,NDF,other,FR,IT,hpwi2umzfa
NDF,US,other,FR,IT,c1q6klulgx
NDF,US,other,FR,IT,cysotkhk8o
US,NDF,other,FR,IT,znrp83bith
NDF,US,other,FR,IT,dtihnvw8ju
NDF,US,other,IT,FR,io585o7gsz
US,NDF,other,FR,GB,f000neo4i1
NDF,US,other,FR,IT,cyjwa9ibb8
NDF,US,other,FR,IT,9aho6lzip3
NDF,US,other,IT,CA,vmo4r6bvlb
NDF,US,other,FR,IT,mfau0rce2x
NDF,US,other,FR,IT,kfyvcnht6u
NDF,US,other,FR,IT,mqg75o61fj
NDF,US,other,FR,IT,ig8kkxzxu2
NDF,US,other,FR,IT,tfluykx9ia
NDF,US,other,FR,IT,24vfecs5d3
NDF,US,other,IT,FR,qz9msntmam
NDF,US,other,FR,IT,uq2vs6514q
US,NDF,other,FR,GB,ldmvcbfjai
NDF,US,other,IT,FR,qfevqh9jrx
US,NDF,other,FR,IT,h6f67l1q6y
US,NDF,other,FR,IT,1z6x6acaua
NDF,US,other,FR,IT,2h7z0ecrbz
NDF,US,other,IT,FR,5wponkqxq1
NDF,US,other,FR,IT,l6kfvqo3eu
US,NDF,other,FR,IT,5dw4sd8h4h
NDF,US,other,FR,IT,n51undfvm8
NDF,US,other,FR,IT,wpldgeyv5p
US,NDF,other,FR,ES,9x5iwcqmoa
NDF,US,other,FR,IT,ax9gonklke
US,NDF,other,FR,IT,kw6lodqbzg
NDF,US,other,ES,FR,kayyxj83mh
NDF,US,other,FR,IT,vyumaq6zb2
NDF,US,other,IT,FR,h60inrkx0n
NDF,US,other,FR,IT,va09uazvo9
NDF,US,other,IT,FR,m5q1zzuhih
NDF,US,other,FR,IT,d5rzrbyskg
NDF,US,other,GB,FR,o1zy2yje8z
NDF,US,other,GB,FR,8s7w736kra
NDF,US,other,FR,IT,5wgxx87pkh
NDF,US,other,IT,FR,7feza43bn2
NDF,US,other,FR,IT,dna6f2wobo
NDF,US,other,FR,IT,bjo5chfysg
NDF,US,other,FR,IT,1l3jsobgc9
NDF,US,other,FR,IT,zkuby1lmdz
